,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
1732,1499386635,1499386666,292,8947080037000370238,31,12.703482866287231,24202,24202,0,0,0,0,1,1,0,-94.0,-93.0,-93.5,-67,-62,-64.5,0,4,20547.0015
1733,1502842580,1502842638,292,8947080037000370238,58,14.407898426055908,24202,24202,0,0,0,0,0,4,0,,,,-86,-71,-76.0,0,2,3294.622329
1735,1510964119,1510964145,292,8947080037000370238,26,10.576141595840452,24202,24202,0,0,0,0,1,1,0,-87.0,-86.0,-86.5,-58,-56,-57.0,0,5,50086.405074277594
1737,1500855436,1500855462,292,8947080037000370238,26,10.69321942329407,24202,24202,0,0,0,0,0,1,0,-82.0,-82.0,-82.0,-54,-52,-52.0,0,0,60988.97647
1743,1502237777,1502237807,292,8947080037000370238,30,11.001482248306274,24202,24202,0,0,0,0,0,1,0,-95.0,-95.0,-95.0,-69,-67,-67.0,0,2,19148.153622
1744,1500423519,1500423555,292,8947080037000370238,36,12.433585405349731,24202,24202,0,0,0,0,0,0,0,,,,-74,-74,-74.0,0,2,7427.6711239999995
1747,1500509867,1500509904,292,8947080037000370238,37,11.410627126693726,24202,24202,0,0,0,0,0,0,0,,,,-71,-71,-71.0,0,3,18287.206624000002
1754,1503015420,1503015449,292,8947080037000370238,29,10.893819332122805,24202,24202,0,0,0,0,0,2,0,,,,-102,-76,-84.0,0,4,5477.407514
1766,1503274580,1503274633,292,8947080037000370238,53,11.257964134216307,24202,24202,0,0,0,0,0,3,0,,,,-86,-81,-84.5,0,0,17264.15666
1778,1502669791,1502669839,292,8947080037000370238,48,13.74858546257019,24202,24202,0,0,0,0,0,0,0,,,,-89,-89,-89.0,0,0,1553.965821
1789,1501028310,1501028344,292,8947080037000370238,34,10.939820528030396,24202,24202,0,0,0,0,0,0,0,,,,-76,-76,-76.0,0,2,23460.909719
1790,1499300235,1499300276,292,8947080037000370238,41,15.65499997138977,24202,24202,0,0,0,0,0,1,0,-95.0,-95.0,-95.0,-68,-66,-67.0,0,3,6123.403358
1800,1501287463,1501287502,292,8947080037000370238,39,10.687467575073242,24202,24202,0,0,0,0,0,3,0,,,,-87,-80,-84.0,0,5,6032.482357
1815,1501892176,1501892206,292,8947080037000370238,30,11.78695297241211,24202,24202,0,0,0,0,1,0,0,-96.0,-95.0,-95.5,-67,-67,-67.0,0,5,11880.740463
1824,1499645840,1499645866,292,8947080037000370238,26,10.244071722030641,24202,24202,0,0,0,0,0,0,0,-90.0,-90.0,-90.0,-64,-64,-64.0,0,0,38114.148355000005
1829,1503188182,1503188232,292,8947080037000370238,50,11.113026857376099,24202,24202,0,0,0,0,0,0,0,,,,-71,-71,-71.0,0,6,23520.133447
1836,1502410576,1502410602,292,8947080037000370238,26,10.470100164413454,24202,24202,0,0,0,0,0,0,0,-73.0,-73.0,-73.0,-43,-43,-43.0,0,4,46878.542637
1841,1502756221,1502756260,292,8947080037000370238,39,12.380693435668945,24202,24202,0,0,0,0,0,3,0,,,,-90,-83,-88.0,0,1,2954.6461480000003
1857,1500337067,1500337101,292,8947080037000370238,34,11.484390497207642,24202,24202,0,0,0,0,0,0,0,,,,-74,-74,-74.0,0,1,24091.577161
1859,1501719480,1501719514,292,8947080037000370238,34,11.274239540100098,24202,24202,0,0,0,0,0,0,0,,,,-77,-77,-77.0,0,3,20451.006516
1861,1499559437,1499559463,292,8947080037000370238,26,10.398296117782591,24202,24202,0,0,0,0,0,1,0,-90.0,-90.0,-90.0,-64,-60,-62.0,0,6,24929.941597999998
1862,1500077835,1500077874,292,8947080037000370238,39,12.78645133972168,24202,24202,0,0,0,0,0,2,0,,,,-88,-83,-86.0,0,5,6087.614293
1864,1502324178,1502324203,292,8947080037000370238,25,10.408480405807497,24202,24202,0,0,0,0,0,1,0,-69.0,-69.0,-69.0,-41,-39,-40.0,0,3,53298.51887
1869,1500941865,1500941907,292,8947080037000370238,42,11.220963954925537,24202,24202,0,0,0,0,0,3,0,,,,-77,-72,-75.0,0,1,10691.907721
1901,1501632976,1501633023,292,8947080037000370238,47,14.729336977005005,24202,24202,0,0,0,0,0,1,0,,,,-90,-78,-84.0,0,2,1390.949225
1903,1500769035,1500769062,292,8947080037000370238,27,11.38299560546875,24202,24202,0,0,0,0,0,1,0,-94.0,-94.0,-94.0,-65,-63,-63.0,0,6,28330.88001
1905,1514420222,1514420248,292,8947080037000370238,26,10.908848524093628,24202,24202,0,0,0,0,0,0,0,-88.0,-88.0,-88.0,-58,-58,-58.0,0,3,46176.722151905684
1916,1503015435,1503015473,296,89470000160204126305,38,13.118266820907593,24201,24201,0,0,0,0,0,0,0,-108.0,-108.0,-108.0,-79,-79,-79.0,0,4,4340.425190999999
1919,1499559435,1499559469,296,89470000160204126305,34,11.297866821289062,24201,24201,0,0,0,0,1,1,0,-92.0,-91.0,-91.5,-66,-63,-64.5,0,6,19496.187322
1921,1502929038,1502929081,296,89470000160204126305,43,10.420953750610352,24201,24201,0,0,0,0,0,0,0,-113.0,-113.0,-113.0,-83,-83,-83.0,0,3,17553.247977000003
1922,1502324177,1502324203,296,89470000160204126305,26,10.868329763412476,24201,24201,0,0,0,0,0,0,0,-105.0,-105.0,-105.0,-76,-76,-76.0,0,3,36901.522299000004
1924,1499818671,1499818712,296,89470000160204126305,41,14.036933183670044,24201,24201,0,0,0,0,0,0,0,-110.0,-110.0,-110.0,-78,-78,-78.0,0,2,4155.111603
1935,1499991442,1499991487,296,89470000160204126305,45,10.155531644821169,24201,24201,0,0,0,0,0,0,0,-105.0,-105.0,-105.0,-79,-79,-79.0,0,4,31438.518793
1950,1501719463,1501719506,296,89470000160204126305,43,14.271146297454836,24201,24201,0,0,0,0,0,1,0,-109.0,-109.0,-109.0,-80,-76,-78.0,0,3,4957.993897
1958,1500596329,1500596365,296,89470000160204126305,36,13.631908178329468,24201,24201,0,0,0,0,0,2,0,-108.0,-108.0,-108.0,-82,-77,-79.0,0,4,5638.9611159999995
1960,1501287533,1501287572,296,89470000160204126305,39,11.18790316581726,24201,24201,0,0,0,0,0,0,0,-101.0,-101.0,-101.0,-72,-72,-72.0,0,5,35980.872156
1963,1502669879,1502669928,296,89470000160204126305,49,14.65640377998352,24201,24201,0,0,0,0,0,1,0,-113.0,-113.0,-113.0,-82,-80,-82.0,0,0,2790.384375
1971,1502237864,1502237897,296,89470000160204126305,33,10.842509508132935,24201,24201,0,0,0,0,0,0,0,-84.0,-84.0,-84.0,-59,-59,-59.0,0,2,33207.840706
1973,1502065068,1502065095,296,89470000160204126305,27,10.64876127243042,24201,24201,0,0,0,0,0,1,0,-97.0,-97.0,-97.0,-71,-67,-69.0,0,0,60925.899530999995
1974,1510964165,1510964191,296,89470000160204126305,26,10.547744274139404,24201,24201,0,0,0,0,1,1,0,-106.0,-105.0,-105.0,-79,-76,-76.0,0,5,107083.53290088657
1978,1500164290,1500164317,296,89470000160204126305,27,10.826180696487427,24201,24201,0,0,0,0,0,1,0,-85.0,-85.0,-85.0,-62,-59,-60.5,0,6,38043.244857
1979,1500682719,1500682749,296,89470000160204126305,30,12.080968856811525,24201,24201,0,0,0,0,0,1,0,-104.0,-104.0,-104.0,-79,-75,-77.0,0,5,11760.430897
1985,1499473035,1499473061,296,89470000160204126305,26,10.340068578720091,24201,24201,0,0,0,0,0,0,0,-106.0,-106.0,-106.0,-80,-80,-80.0,0,5,45516.46415299999
1990,1501201144,1501201185,296,89470000160204126305,41,11.568219423294067,24201,24201,0,0,0,0,1,1,0,-102.0,-101.0,-101.0,-75,-72,-75.0,0,4,29506.171842000003
1994,1500509890,1500509934,296,89470000160204126305,44,11.551723957061768,24201,24201,0,0,0,0,0,1,0,-108.0,-108.0,-108.0,-81,-78,-78.0,0,3,4849.965636
2005,1503274571,1503274607,296,89470000160204126305,36,13.521008014678955,24201,24201,0,0,0,0,0,0,0,-108.0,-108.0,-108.0,-78,-78,-78.0,0,0,3222.521883
2013,1499213904,1499213935,296,89470000160204126305,31,12.445596694946287,24201,24201,0,0,0,0,1,1,0,-100.0,-96.0,-98.0,-71,-65,-68.0,0,2,7695.985266
2016,1501805929,1501805962,296,89470000160204126305,33,13.32091474533081,24201,24201,0,0,0,0,0,1,0,-106.0,-106.0,-106.0,-80,-78,-79.0,0,4,8075.1883609999995
2032,1511396159,1511396188,296,89470000160204126305,29,12.544050931930542,24201,24201,0,0,0,0,0,0,0,-95.0,-95.0,-95.0,-66,-66,-66.0,0,3,9973.939021822014
2034,1500423490,1500423526,296,89470000160204126305,36,13.23872137069702,24201,24201,0,0,0,0,0,0,0,-106.0,-106.0,-106.0,-77,-77,-77.0,0,2,8772.163237
2038,1500077905,1500077937,296,89470000160204126305,32,11.299259424209595,24201,24201,1,0,0,0,3,3,0,-100.0,-92.0,-93.0,-72,-65,-66.0,0,5,20404.825272
2042,1503188169,1503188210,296,89470000160204126305,41,16.6485493183136,24201,24201,0,0,0,0,0,0,0,-107.0,-107.0,-107.0,-79,-79,-79.0,0,6,4973.852686
2048,1499127495,1499127522,296,89470000160204126305,27,10.499179124832152,24201,24201,0,0,0,0,0,1,0,-96.0,-96.0,-96.0,-70,-65,-67.5,0,1,69829.898748
2051,1501978576,1501978610,296,89470000160204126305,34,11.532377481460571,24201,24201,0,0,0,0,0,0,0,-115.0,-115.0,-115.0,-86,-86,-86.0,0,6,8846.22661
2056,1500250636,1500250669,296,89470000160204126305,33,11.6317138671875,24201,24201,0,0,0,0,0,1,0,-101.0,-101.0,-101.0,-75,-73,-74.0,0,0,13313.487798999999
2057,1502583375,1502583410,296,89470000160204126305,35,10.193399906158447,24201,24201,0,0,0,0,0,1,0,-108.0,-108.0,-108.0,-81,-76,-76.0,0,6,25665.733049000002
2065,1510532166,1510532202,296,89470000160204126305,36,10.90675950050354,24201,24201,0,0,0,0,0,1,0,-105.0,-105.0,-105.0,-78,-74,-74.0,0,0,45870.87439599419
2068,1499905105,1499905132,296,89470000160204126305,27,11.132911682128906,24201,24201,0,0,0,0,0,0,0,-85.0,-85.0,-85.0,-58,-58,-58.0,0,3,33862.767141000004
2071,1499300303,1499300330,296,89470000160204126305,27,11.132000923156738,24201,24201,0,0,0,0,1,2,0,-73.0,-72.0,-72.0,-51,-44,-46.0,0,3,43062.931982999995
2083,1500769117,1500769158,296,89470000160204126305,41,12.58341908454895,24201,24201,0,0,0,0,0,0,0,-109.0,-109.0,-109.0,-79,-79,-79.0,0,6,6325.347997
2090,1500250694,1500250725,296,8947080037000370303,31,11.606544971466064,24202,24202,0,0,0,0,0,0,0,,,,-88,-88,-88.0,0,0,14652.506436000001
2095,1503620227,1503620253,296,8947080037000370303,26,10.114344358444212,24202,24202,0,0,0,0,1,0,0,-102.0,-101.0,-101.5,-71,-71,-71.0,0,4,37206.667176999996
2098,1502324229,1502324263,296,8947080037000370303,34,14.78096342086792,24202,24202,0,0,0,0,0,0,0,-87.0,-87.0,-87.0,-61,-61,-61.0,0,3,5718.348786
2104,1500423435,1500423464,296,8947080037000370303,29,11.552085161209106,24202,24202,0,0,0,0,0,0,0,-91.0,-91.0,-91.0,-65,-65,-65.0,0,2,23538.947846
2105,1500337106,1500337137,296,8947080037000370303,31,12.854613542556764,24202,24202,0,0,0,0,0,1,0,,,,-68,-64,-66.0,0,1,10025.587721
2107,1501632976,1501633007,296,8947080037000370303,31,12.376718759536743,24202,24202,1,0,0,0,3,1,0,-89.0,-79.0,-86.5,-61,-56,-61.0,0,2,19418.135219
2112,1501546587,1501546629,296,8947080037000370303,42,11.317556142807007,24202,24202,0,0,0,0,1,2,0,-105.0,-104.0,-104.0,-76,-72,-73.5,0,1,33905.460127
2121,1500164235,1500164261,296,8947080037000370303,26,10.483705282211305,24202,24202,0,0,0,0,0,1,0,-99.0,-99.0,-99.0,-72,-68,-72.0,0,6,62130.796044
2124,1502842704,1502842750,296,8947080037000370303,46,15.439574718475342,24202,24202,0,0,0,0,0,2,0,-109.0,-109.0,-109.0,-81,-79,-79.0,0,2,3704.858504
2125,1503015377,1503015405,296,8947080037000370303,28,10.913748025894165,24202,24202,0,0,0,0,1,0,0,-95.0,-94.0,-95.0,-64,-64,-64.0,0,4,37963.407892
2126,1503447378,1503447410,296,8947080037000370303,32,13.86362099647522,24202,24202,0,0,0,0,2,2,0,-89.0,-85.0,-86.0,-69,-53,-56.0,0,2,8698.282768000001
2127,1501114636,1501114679,296,8947080037000370303,43,11.259582281112671,24202,24202,0,0,0,0,0,0,0,-114.0,-114.0,-114.0,-84,-84,-84.0,0,3,21838.046356
2132,1501719388,1501719435,296,8947080037000370303,47,10.313024520874023,24202,24202,0,0,0,0,0,0,0,-91.0,-91.0,-91.0,-66,-66,-66.0,0,3,15055.577083000002
2141,1502237797,1502237830,296,8947080037000370303,33,10.616822719573976,24202,24202,0,0,0,0,0,1,0,-106.0,-106.0,-106.0,-79,-76,-79.0,0,2,39181.585718
2144,1503188254,1503188292,296,8947080037000370303,38,11.035300254821776,24202,24202,0,0,0,0,0,0,0,,,,-78,-78,-78.0,0,6,18780.756475
2145,1501373837,1501373871,296,8947080037000370303,34,11.407725095748901,24202,24202,0,0,0,0,0,2,0,-109.0,-109.0,-109.0,-81,-77,-81.0,0,6,21854.428958
2146,1510964117,1510964142,296,8947080037000370303,25,10.2510085105896,24202,24202,0,0,0,0,1,2,0,-89.0,-88.0,-89.0,-63,-58,-60.0,0,5,69608.54481311628
2147,1510532108,1510532141,296,8947080037000370303,33,11.210061311721802,24202,24202,0,0,0,0,2,1,0,-95.0,-91.0,-93.0,-68,-64,-68.0,0,0,16752.313701815612
2154,1500682661,1500682690,296,8947080037000370303,29,10.205898761749268,24202,24202,0,0,0,0,0,1,0,-100.0,-100.0,-100.0,-71,-69,-70.0,0,5,23185.40493
2157,1499991534,1499991572,296,8947080037000370303,38,14.033798694610596,24202,24202,0,0,0,0,0,0,0,-100.0,-100.0,-100.0,-73,-73,-73.0,0,4,7985.826954000001
2169,1502583457,1502583485,296,8947080037000370303,28,11.037879943847656,24202,24202,0,0,0,0,0,0,0,-94.0,-94.0,-94.0,-66,-66,-66.0,0,6,24396.376891
2179,1502669790,1502669830,296,8947080037000370303,40,10.323182582855225,24202,24202,0,0,0,0,0,0,0,-113.0,-113.0,-113.0,-82,-82,-82.0,0,0,21175.131179
2182,1502065009,1502065038,296,8947080037000370303,29,11.176308155059814,24202,24202,0,0,0,0,0,1,0,-104.0,-104.0,-104.0,-75,-72,-72.0,0,0,29382.782235000002
2195,1500596266,1500596293,296,8947080037000370303,27,10.13548016548157,24202,24202,0,0,0,0,0,0,0,-102.0,-102.0,-102.0,-71,-71,-71.0,0,4,32898.555302
2204,1499732365,1499732394,296,8947080037000370303,29,10.683913946151732,24202,24202,0,0,0,0,0,0,0,-89.0,-89.0,-89.0,-63,-63,-63.0,0,1,62961.528403
2207,1500509835,1500509861,296,8947080037000370303,26,10.641464233398438,24202,24202,0,0,0,0,0,0,0,-88.0,-88.0,-88.0,-60,-60,-60.0,0,3,43252.056560000005
2209,1500855532,1500855572,296,8947080037000370303,40,15.237884998321533,24202,24202,0,0,0,0,0,0,0,,,,-71,-71,-71.0,0,0,2047.545037
2216,1499127436,1499127466,296,8947080037000370303,30,11.186561584472656,24202,24202,0,0,0,0,0,0,0,-103.0,-103.0,-103.0,-74,-74,-74.0,0,1,33445.410782
2219,1502928978,1502929007,296,8947080037000370303,29,11.835126876831055,24202,24202,0,0,0,0,0,1,0,-98.0,-98.0,-98.0,-70,-67,-68.5,0,3,19090.243562
2225,1500941845,1500941889,296,8947080037000370303,44,10.76174783706665,24202,24202,0,0,0,0,0,0,0,-91.0,-91.0,-91.0,-60,-60,-60.0,0,1,55950.23086799999
2228,1502497063,1502497094,296,8947080037000370303,31,13.172731637954712,24202,24202,0,0,0,0,0,1,0,-112.0,-112.0,-112.0,-84,-78,-84.0,0,5,7135.957745999999
2235,1511396106,1511396139,296,8947080037000370303,33,10.413937091827393,24202,24202,0,0,0,0,0,1,0,,,,-75,-73,-74.0,0,3,17861.31643310741
2240,1510964109,1510964136,297,89460120151010468227,27,10.387665271759033,24001,24202,0,0,0,0,2,1,0,-81.0,-80.0,-81.0,-57,-54,-54.0,0,5,18663.393144151876
2244,1502842576,1502842613,297,89460120151010468227,37,11.776999950408936,24001,24202,0,0,0,0,0,0,0,,,,-79,-79,-79.0,0,2,13428.327712999999
2255,1500164235,1500164277,297,89460120151010468227,42,11.048500061035156,24001,24202,0,0,0,0,0,0,0,,,,-79,-79,-79.0,0,6,9238.224151
2262,1501287442,1501287490,297,89460120151010468227,48,11.85341191291809,24001,24202,0,0,0,0,0,1,0,-99.0,-99.0,-99.0,-73,-71,-72.0,0,5,10196.172354
2277,1501028237,1501028280,297,89460120151010468227,43,18.851988315582272,24001,24202,0,0,0,0,0,4,0,,,,-81,-66,-77.0,0,2,2245.975919
2283,1499732248,1499732289,297,89460120151010468227,41,10.882782697677612,24001,24202,0,0,0,0,0,1,0,-92.0,-92.0,-92.0,-66,-61,-61.0,0,1,50069.915004
2284,1499905033,1499905067,297,89460120151010468227,34,11.780242681503296,24001,24202,0,0,0,0,0,0,0,,,,-82,-82,-82.0,0,3,7991.496445999999
2306,1502324176,1502324210,297,89460120151010468227,34,10.816984176635742,24001,24202,0,0,0,0,0,0,0,,,,-72,-72,-72.0,0,3,23347.242302000002
2307,1502583382,1502583429,297,89460120151010468227,47,11.03630304336548,24001,24202,0,0,0,0,0,1,0,-89.0,-89.0,-89.0,-65,-62,-63.5,0,6,25980.671111
2312,1500596236,1500596273,297,89460120151010468227,37,11.344118356704712,24001,24202,0,0,0,0,0,0,0,,,,-83,-83,-83.0,0,4,16113.420030000001
2318,1514333778,1514333811,297,89460120151010468227,33,10.722193717956543,24001,24202,0,0,0,0,3,2,0,-99.0,-96.0,-97.5,-73,-66,-68.5,0,2,4602.696952056903
2321,1499559432,1499559460,297,89460120151010468227,28,11.171693086624146,24001,24202,0,0,0,0,1,1,0,-92.0,-91.0,-91.5,-67,-63,-65.0,0,6,9279.517995
2323,1510532111,1510532140,297,89460120151010468227,29,10.302823305130003,24001,24202,0,0,0,0,1,2,0,-93.0,-92.0,-93.0,-68,-64,-65.0,0,0,26408.94344058659
2325,1500769036,1500769076,297,89460120151010468227,40,11.126260995864868,24001,24202,0,0,0,0,0,0,0,,,,-84,-84,-84.0,0,6,10990.852704
2330,1501805778,1501805817,297,89460120151010468227,39,10.990859031677246,24001,24202,0,0,0,0,0,0,0,,,,-64,-64,-64.0,0,4,7864.086990000001
2331,1502756181,1502756234,297,89460120151010468227,53,10.54722261428833,24001,24202,0,0,0,0,0,0,0,,,,-72,-72,-72.0,0,1,21440.386978
2341,1499473041,1499473092,297,89460120151010468227,51,11.743901252746582,24001,24202,0,0,0,0,0,0,0,,,,-70,-70,-70.0,0,5,10380.417701999999
2343,1500250634,1500250669,297,89460120151010468227,35,11.4068284034729,24001,24202,0,0,0,0,0,0,0,,,,-78,-78,-78.0,0,0,13981.815324000001
2347,1500682636,1500682674,297,89460120151010468227,38,10.9696364402771,24001,24202,0,0,0,0,0,0,0,,,,-85,-85,-85.0,0,5,13119.464213
2348,1499645842,1499645899,297,89460120151010468227,57,11.236232042312622,24001,24202,0,0,0,0,0,0,0,,,,-80,-80,-80.0,0,0,6396.010306
2351,1502237780,1502237822,297,89460120151010468227,42,11.939809560775757,24001,24202,0,0,0,0,0,0,0,,,,-80,-80,-80.0,0,2,7061.637527
2355,1499300233,1499300277,297,89460120151010468227,44,10.952270030975342,24001,24202,0,0,0,0,0,0,0,,,,-71,-71,-71.0,0,3,10519.213881
2356,1501546572,1501546599,297,89460120151010468227,27,10.409509897232057,24001,24202,0,0,0,0,1,0,0,-102.0,-101.0,-102.0,-71,-71,-71.0,0,1,20086.894747
2361,1514420170,1514420198,297,89460120151010468227,28,10.310035705566406,24001,24202,0,0,0,0,1,1,0,-99.0,-98.0,-98.5,-71,-68,-69.5,0,3,20178.942244643837
2368,1502669788,1502669835,304,89470000160204126032,47,12.052281618118286,24201,24201,0,0,0,0,0,1,0,,,,-83,-81,-82.0,0,0,12867.069983
2371,1501892173,1501892207,304,89470000160204126032,34,10.346367835998537,24201,24201,0,0,0,0,0,1,0,-109.0,-109.0,-109.0,-81,-78,-78.0,0,5,49159.110954
2381,1502583374,1502583405,304,89470000160204126032,31,10.2823748588562,24201,24201,0,0,0,0,0,0,0,-95.0,-95.0,-95.0,-69,-69,-69.0,0,6,47661.016338
2385,1500682740,1500682783,304,89470000160204126032,43,11.548072338104248,24201,24201,0,0,0,0,0,1,0,-100.0,-100.0,-100.0,-75,-72,-73.5,0,5,15168.066343999999
2386,1503015370,1503015410,304,89470000160204126032,40,13.003779888153074,24201,24201,0,0,0,0,0,0,0,-109.0,-109.0,-109.0,-76,-76,-76.0,0,4,4684.265055
2388,1511396107,1511396134,304,89470000160204126032,27,10.227166891098024,24201,24201,0,0,0,0,0,2,0,-100.0,-100.0,-100.0,-72,-69,-71.0,0,3,46878.784697596464
2401,1502842573,1502842615,304,89470000160204126032,42,12.724153280258179,24201,24201,0,0,0,0,1,1,0,-107.0,-106.0,-106.5,-79,-78,-78.5,0,2,8232.408265
2404,1502151369,1502151408,304,89470000160204126032,39,11.995369911193848,24201,24201,0,0,0,0,0,1,0,-99.0,-99.0,-99.0,-73,-71,-72.0,0,1,13513.421928
2409,1502496974,1502497021,304,89470000160204126032,47,13.21987271308899,24201,24201,0,0,0,0,0,1,0,-111.0,-111.0,-111.0,-82,-80,-80.0,0,5,4607.851332
2425,1499127436,1499127469,304,89470000160204126032,33,11.110797643661499,24201,24201,1,0,0,0,1,2,0,-119.0,-102.0,-119.0,-85,-76,-83.0,0,1,23066.654228
2427,1502756178,1502756206,304,89470000160204126032,28,10.974541902542114,24201,24201,0,0,0,0,2,2,0,-92.0,-90.0,-91.0,-68,-63,-66.0,0,1,37316.427758
2433,1503360975,1503361006,304,89470000160204126032,31,12.364604234695435,24201,24201,0,0,0,0,1,0,0,-107.0,-106.0,-106.5,-76,-76,-76.0,0,1,8325.096234999999
2443,1500164233,1500164264,304,89470000160204126032,31,12.847438097000122,24201,24201,0,0,0,0,1,1,0,-104.0,-103.0,-104.0,-77,-74,-74.0,0,6,9037.374634
2445,1499818635,1499818676,304,89470000160204126032,41,13.366223335266113,24201,24201,0,0,0,0,0,1,0,-103.0,-103.0,-103.0,-75,-73,-75.0,0,2,4722.660583
2449,1499905029,1499905058,304,89470000160204126032,29,10.965763568878174,24201,24201,0,0,0,0,2,1,0,-107.0,-106.0,-106.0,-78,-75,-75.0,0,3,27206.006366
2450,1503101770,1503101811,304,89470000160204126032,41,12.56745958328247,24201,24201,0,0,0,0,0,1,0,-107.0,-107.0,-107.0,-78,-76,-77.0,0,5,7968.3802319999995
2453,1503447443,1503447470,304,89470000160204126032,27,10.516415357589723,24201,24201,0,0,0,0,0,2,0,-96.0,-96.0,-96.0,-70,-65,-69.0,0,2,75122.440289
2454,1501719369,1501719406,304,89470000160204126032,37,10.271766901016237,24201,24201,0,0,0,0,0,1,0,-103.0,-103.0,-103.0,-75,-73,-74.0,0,3,17924.071187
2460,1500941829,1500941864,304,89470000160204126032,35,11.263937711715698,24201,24201,0,0,0,0,1,1,0,-101.0,-100.0,-100.5,-78,-74,-76.0,0,1,13382.785747
2470,1501201029,1501201063,304,89470000160204126032,34,11.224919557571411,24201,24201,0,0,0,0,0,0,0,-98.0,-98.0,-98.0,-70,-70,-70.0,0,4,8811.844029
2472,1499645830,1499645867,304,89470000160204126032,37,12.840560913085938,24201,24201,0,0,0,0,0,1,0,,,,-84,-82,-83.0,0,0,12682.182414
2477,1510964107,1510964151,304,89470000160204126032,44,10.38711166381836,24201,24201,0,0,0,0,0,1,0,-104.0,-104.0,-104.0,-75,-73,-75.0,0,5,32856.32769378017
2491,1501546575,1501546617,304,89470000160204126032,42,13.984800338745115,24201,24201,0,0,0,0,0,1,0,-107.0,-107.0,-107.0,-80,-77,-78.5,0,1,6382.372746999999
2498,1502237775,1502237815,304,89470000160204126032,40,13.061796426773071,24201,24201,0,0,0,0,1,3,0,-100.0,-99.0,-100.0,-75,-70,-73.0,0,2,7137.280456
2502,1500250633,1500250660,304,89470000160204126032,27,10.301096677780153,24201,24201,0,0,0,0,0,0,0,-85.0,-85.0,-85.0,-62,-62,-62.0,0,0,39630.378964999996
2507,1499732235,1499732276,304,89470000160204126032,41,13.976492404937744,24201,24201,0,0,0,0,0,0,0,-110.0,-110.0,-110.0,-82,-82,-82.0,0,1,5878.988013
2513,1500596345,1500596380,304,89470000160204126032,35,12.957366466522215,24201,24201,0,0,0,0,0,0,0,-108.0,-108.0,-108.0,-78,-78,-78.0,0,4,8461.481708
2514,1503274569,1503274600,304,89470000160204126032,31,11.230331659317017,24201,24201,0,0,0,0,1,1,0,-97.0,-96.0,-96.5,-68,-66,-67.0,0,0,29955.190719
2524,1500855429,1500855465,304,89470000160204126032,36,11.22141432762146,24201,24201,0,0,0,0,0,1,0,-101.0,-101.0,-101.0,-76,-72,-74.0,0,0,11872.547707
2525,1510532112,1510532160,304,89470000160204126032,48,10.464995622634886,24201,24201,0,0,0,0,0,2,0,-101.0,-101.0,-101.0,-77,-73,-76.0,0,0,10386.962821896761
2527,1501114641,1501114675,304,89470000160204126032,34,12.46434450149536,24201,24201,0,0,0,0,0,0,0,-101.0,-101.0,-101.0,-73,-73,-73.0,0,3,11199.605068
2530,1501373839,1501373865,304,89470000160204126032,26,10.312353134155273,24201,24201,0,0,0,0,0,1,0,-92.0,-92.0,-92.0,-66,-63,-64.5,0,6,79198.20547300001
2532,1514420173,1514420218,304,89470000160204126032,45,10.353808164596556,24201,24201,0,0,0,0,0,1,0,-113.0,-113.0,-113.0,-85,-81,-83.0,0,3,14178.712874993374
2534,1500077836,1500077868,304,89470000160204126032,32,13.25803017616272,24201,24201,0,0,0,0,0,0,0,-102.0,-102.0,-102.0,-74,-74,-74.0,0,5,8600.744990000001
2535,1499991430,1499991465,304,89470000160204126032,35,11.175612449645996,24201,24201,0,0,0,0,0,0,0,-114.0,-114.0,-114.0,-84,-84,-84.0,0,4,18200.304834
2541,1501287441,1501287475,304,89470000160204126032,34,11.735082626342773,24201,24201,0,0,0,0,0,0,0,,,,-70,-70,-70.0,0,5,18139.854337
2543,1501805772,1501805804,304,89470000160204126032,32,10.202622413635254,24201,24201,0,0,0,0,1,0,0,-111.0,-110.0,-110.5,-79,-79,-79.0,0,4,73036.500385
2550,1503620177,1503620212,304,89470000160204126032,35,11.393306732177734,24201,24201,0,0,0,0,0,0,0,-100.0,-100.0,-100.0,-75,-75,-75.0,0,4,17156.067231
2557,1514333767,1514333794,304,89470000160204126032,27,10.26880168914795,24201,24201,0,0,0,0,0,1,0,-81.0,-81.0,-81.0,-58,-55,-56.5,0,2,31105.79246437564
2561,1502324170,1502324209,304,89470000160204126032,39,13.151968717575073,24201,24201,0,0,0,0,0,2,0,-108.0,-108.0,-108.0,-80,-78,-80.0,0,3,6921.630195999999
2567,1503533837,1503533871,304,89470000160204126032,34,11.632046937942505,24201,24201,0,0,0,0,0,0,0,,,,-81,-81,-81.0,0,3,11899.001386
2572,1500423443,1500423488,304,89470000160204126032,45,10.298890829086305,24201,24201,0,0,0,0,0,0,0,-89.0,-89.0,-89.0,-58,-58,-58.0,0,2,82734.849495
2578,1502928976,1502929002,304,89470000160204126032,26,10.284924030303957,24201,24201,0,0,0,0,0,2,0,-94.0,-94.0,-94.0,-67,-64,-66.0,0,3,49015.205386
